day,ts,K,spot,mid,poly_iv,svi_iv,poly_fair,svi_fair,fair_diff
0,720000,6500,5252.5,0.5,0.02805,0.02659,0.32,0.18,-0.14
0,730000,4000,5272.5,1272.5,0.01304,0.01304,1272.5,1272.5,0.0
0,730000,5000,5272.5,277.0,0.01079,0.00691,274.51,272.56,-1.95
0,730000,5100,5272.5,188.5,0.01132,0.00955,183.59,178.68,-4.92
0,730000,5200,5272.5,113.0,0.01196,0.01168,109.73,108.29,-1.44
0,730000,5300,5272.5,58.5,0.0127,0.01348,59.27,63.71,4.43
0,730000,5400,5272.5,21.5,0.01353,0.01506,29.97,37.25,7.28
0,730000,5500,5272.5,10.5,0.01444,0.01648,14.83,21.86,7.03
0,730000,6000,5272.5,0.5,0.02018,0.022,0.9,1.73,0.83
0,730000,6500,5272.5,0.5,0.02749,0.02609,0.31,0.17,-0.13
0,740000,4000,5269.5,1269.5,0.01302,0.01319,1269.5,1269.5,-0.0
0,740000,5000,5269.5,274.0,0.01072,0.00675,271.53,269.55,-1.97
0,740000,5100,5269.5,185.5,0.01126,0.0095,180.77,175.85,-4.93
0,740000,5200,5269.5,110.5,0.0119,0.01168,107.38,106.22,-1.15
0,740000,5300,5269.5,57.0,0.01265,0.0135,57.61,62.42,4.81
0,740000,5400,5269.5,21.0,0.01348,0.01509,28.96,36.49,7.53
0,740000,5500,5269.5,10.0,0.01441,0.01651,14.27,21.42,7.15
0,740000,6000,5269.5,0.5,0.02022,0.02205,0.88,1.7,0.82
0,740000,6500,5269.5,0.5,0.02762,0.02614,0.31,0.17,-0.14
0,750000,4000,5277.5,1278.0,0.03898,0.03774,1278.12,1277.95,-0.17
0,750000,4500,5277.5,778.0,0.02113,0.02468,777.71,778.39,0.68
0,750000,5000,5277.5,282.5,0.01346,0.01248,283.07,281.44,-1.63
0,750000,5100,5277.5,192.5,0.01289,0.0113,192.91,187.83,-5.08
0,750000,5200,5277.5,116.5,0.0126,0.01096,116.3,108.0,-8.3
0,750000,5300,5277.5,61.0,0.01258,0.01139,60.77,54.08,-6.69
0,750000,5400,5277.5,23.0,0.01281,0.0124,27.87,26.01,-1.86
0,750000,5500,5277.5,11.5,0.01327,0.01374,11.81,13.24,1.43
0,750000,6000,5277.5,0.5,0.0187,0.02131,0.49,1.42,0.93
0,750000,6500,5277.5,0.5,0.02841,0.02776,0.44,0.35,-0.09
0,760000,4000,5262.0,1262.0,0.01352,0.01224,1262.0,1262.0,-0.0
0,760000,4500,5262.0,762.0,0.01034,0.00432,762.0,762.0,-0.0
0,760000,5000,5262.0,267.5,0.01108,0.00443,264.71,262.0,-2.71
0,760000,5100,5262.0,179.5,0.0116,0.00618,175.43,163.0,-12.43
0,760000,5200,5262.0,106.0,0.01223,0.0079,104.05,82.09,-21.96
0,760000,5300,5262.0,54.5,0.01295,0.00959,55.97,37.46,-18.5
0,760000,5400,5262.0,20.0,0.01377,0.01123,28.27,17.5,-10.77
0,760000,5500,5262.0,9.5,0.01468,0.01282,14.0,8.76,-5.24
0,760000,6000,5262.0,0.5,0.02038,0.01988,0.85,0.69,-0.16
0,760000,6500,5262.0,0.5,0.02766,0.0256,0.29,0.12,-0.17
0,770000,4000,5262.5,1262.5,0.01304,0.01318,1262.5,1262.5,0.0
0,770000,5000,5262.5,268.0,0.0108,0.00679,264.84,262.57,-2.27
0,770000,5100,5262.5,179.5,0.01134,0.00955,174.97,169.65,-5.32
0,770000,5200,5262.5,105.5,0.012,0.01175,103.13,101.83,-1.3
0,770000,5300,5262.5,54.0,0.01275,0.01359,55.02,59.7,4.68
0,770000,5400,5262.5,20.0,0.0136,0.0152,27.59,34.92,7.34
0,770000,5500,5262.5,9.5,0.01453,0.01663,13.6,20.55,6.95
0,770000,6000,5262.5,0.5,0.0204,0.02224,0.86,1.67,0.81
0,770000,6500,5262.5,0.5,0.02786,0.02637,0.31,0.17,-0.14
0,780000,4000,5250.5,1250.5,0.01302,0.01297,1250.5,1250.5,0.0
0,780000,5000,5250.5,256.5,0.01075,0.00643,253.26,250.56,-2.7
0,780000,5100,5250.5,170.0,0.01131,0.00924,164.72,158.14,-6.58
0,780000,5200,5250.5,97.5,0.01198,0.01153,95.37,92.95,-2.42
0,780000,5300,5250.5,49.0,0.01276,0.01347,50.06,53.94,3.88
0,780000,5400,5250.5,17.5,0.01363,0.01515,24.83,31.53,6.7
0,780000,5500,5250.5,8.5,0.01459,0.01666,12.2,18.66,6.47
0,780000,6000,5250.5,0.5,0.02059,0.02252,0.82,1.63,0.82
0,780000,6500,5250.5,0.5,0.02823,0.02683,0.32,0.18,-0.14
0,790000,5000,5241.5,247.0,0.01254,0.01401,247.81,251.17,3.36
0,790000,5100,5241.5,162.5,0.01215,0.01235,160.42,161.2,0.78
0,790000,5200,5241.5,91.5,0.01203,0.01123,90.07,85.74,-4.33
0,790000,5300,5241.5,45.0,0.01218,0.01093,43.43,36.84,-6.6
0,790000,5400,5241.5,15.5,0.01257,0.01152,18.61,14.69,-3.93
0,790000,5500,5241.5,7.5,0.01319,0.01278,7.63,6.71,-0.92
0,790000,6000,5241.5,0.5,0.01939,0.02158,0.43,1.08,0.65
0,790000,6500,5241.5,0.5,0.02982,0.029,0.52,0.39,-0.12
0,800000,4000,5248.5,1248.5,0.01303,0.01297,1248.5,1248.5,-0.0
0,800000,5000,5248.5,254.5,0.01077,0.00642,251.35,248.56,-2.78
0,800000,5100,5248.5,169.0,0.01133,0.00924,163.05,156.35,-6.71
0,800000,5200,5248.5,96.5,0.012,0.01154,94.13,91.67,-2.46
0,800000,5300,5248.5,48.0,0.01278,0.01349,49.29,53.15,3.86
0,800000,5400,5248.5,16.5,0.01365,0.01519,24.41,31.08,6.66
0,800000,5500,5248.5,8.5,0.01462,0.0167,11.98,18.41,6.42
0,800000,6000,5248.5,0.5,0.02065,0.02259,0.81,1.62,0.82
0,800000,6500,5248.5,0.5,0.02832,0.02692,0.32,0.18,-0.14
0,810000,5000,5246.5,250.5,0.0122,0.0137,251.75,254.88,3.14
0,810000,5100,5246.5,166.0,0.01191,0.0121,163.48,164.23,0.74
0,810000,5200,5246.5,94.5,0.01187,0.01108,92.17,87.91,-4.26
0,810000,5300,5246.5,48.0,0.01209,0.01087,44.75,38.23,-6.52
0,810000,5400,5246.5,16.0,0.01253,0.01151,19.39,15.49,-3.91
0,810000,5500,5246.5,7.5,0.0132,0.0128,8.07,7.14,-0.93
0,810000,6000,5246.5,0.5,0.01944,0.02153,0.46,1.1,0.64
0,810000,6500,5246.5,0.5,0.02966,0.02889,0.5,0.39,-0.12
0,820000,4000,5255.0,1255.0,0.01354,0.01799,1255.0,1255.0,0.0
0,820000,4500,5255.0,755.0,0.01029,0.01363,755.0,755.0,0.0
0,820000,5000,5255.0,260.5,0.01105,0.01374,257.91,262.69,4.78
0,820000,5100,5255.0,174.5,0.01158,0.01445,169.29,180.23,10.94
0,820000,5200,5255.0,101.5,0.01221,0.01532,99.24,115.91,16.66
0,820000,5300,5255.0,51.0,0.01295,0.01632,52.76,71.32,18.55
0,820000,5400,5255.0,18.0,0.01379,0.01741,26.41,43.04,16.63
0,820000,5500,5255.0,8.5,0.01471,0.01855,13.01,26.0,13.0
0,820000,6000,5255.0,0.5,0.02053,0.02434,0.82,2.85,2.03
0,820000,6500,5255.0,0.5,0.02797,0.02956,0.29,0.52,0.22
0,830000,4000,5260.0,1260.0,0.01353,0.01355,1260.0,1260.0,-0.0
0,830000,4500,5260.0,760.0,0.01029,0.00687,760.0,760.0,-0.0
0,830000,5000,5260.0,265.0,0.01105,0.00665,262.68,260.06,-2.62
0,830000,5100,5260.0,178.5,0.01157,0.00797,173.45,163.64,-9.81
0,830000,5200,5260.0,104.0,0.01221,0.00943,102.35,88.05,-14.3
0,830000,5300,5260.0,53.0,0.01294,0.01097,54.73,43.89,-10.84
0,830000,5400,5260.0,19.0,0.01377,0.01251,27.5,22.05,-5.45
0,830000,5500,5260.0,9.5,0.01469,0.01403,13.57,11.62,-1.95
0,830000,6000,5260.0,0.5,0.02048,0.02092,0.84,0.99,0.15
0,830000,6500,5260.0,0.5,0.02788,0.02651,0.29,0.17,-0.13
0,840000,4000,5260.5,1260.5,0.01302,0.01315,1260.5,1260.5,-0.0
0,840000,5000,5260.5,265.5,0.0108,0.00667,262.85,260.56,-2.29
0,840000,5100,5260.5,178.5,0.01135,0.00948,173.12,167.56,-5.57
0,840000,5200,5260.5,104.0,0.01202,0.01172,101.63,100.09,-1.54
0,840000,5300,5260.5,53.5,0.01278,0.0136,54.0,58.53,4.53
0,840000,5400,5260.5,19.0,0.01364,0.01524,26.99,34.23,7.24
0,840000,5500,5260.5,9.5,0.01459,0.0167,13.29,20.17,6.87
0,840000,6000,5260.5,0.5,0.02053,0.0224,0.85,1.67,0.82
0,840000,6500,5260.5,0.5,0.02807,0.02659,0.32,0.17,-0.14
0,850000,4000,5252.5,1252.5,0.01302,0.01302,1252.5,1252.5,0.0
0,850000,5000,5252.5,258.0,0.01078,0.00645,255.14,252.56,-2.58
0,850000,5100,5252.5,172.0,0.01134,0.00929,166.3,159.93,-6.37
0,850000,5200,5252.5,99.0,0.01201,0.01159,96.47,94.22,-2.24
0,850000,5300,5252.5,50.0,0.01279,0.01353,50.71,54.73,4.03
0,850000,5400,5252.5,17.5,0.01366,0.01522,25.16,31.98,6.82
0,850000,5500,5252.5,8.5,0.01463,0.01672,12.35,18.91,6.56
0,850000,6000,5252.5,0.5,0.02065,0.02258,0.82,1.64,0.82
0,850000,6500,5252.5,0.5,0.02831,0.02689,0.32,0.18,-0.14
0,860000,4000,5253.5,1253.5,0.01302,0.01307,1253.5,1253.5,0.0
0,860000,5000,5253.5,259.0,0.0108,0.00652,256.12,253.56,-2.56
0,860000,5100,5253.5,172.5,0.01136,0.00936,167.19,160.99,-6.2
0,860000,5200,5253.5,100.5,0.01204,0.01165,97.17,95.14,-2.04
0,860000,5300,5253.5,50.0,0.01281,0.01358,51.18,55.35,4.18
0,860000,5400,5253.5,18.0,0.01368,0.01525,25.43,32.36,6.92
0,860000,5500,5253.5,8.5,0.01464,0.01675,12.5,19.12,6.62
0,860000,6000,5253.5,0.5,0.02066,0.02257,0.82,1.64,0.81
0,860000,6500,5253.5,0.5,0.0283,0.02685,0.32,0.18,-0.14
0,870000,4000,5269.0,1269.0,0.01352,0.01571,1269.0,1269.0,0.0
0,870000,4500,5269.0,769.0,0.01034,0.01053,769.0,769.0,0.0
0,870000,5000,5269.0,273.5,0.01109,0.01055,271.34,270.77,-0.57
0,870000,5100,5269.0,185.5,0.01161,0.01146,181.12,180.65,-0.47
0,870000,5200,5269.0,110.0,0.01224,0.01255,108.2,109.84,1.64
0,870000,5300,5269.0,56.5,0.01296,0.01377,58.52,62.97,4.46
0,870000,5400,5269.0,21.5,0.01378,0.01504,29.64,35.47,5.83
0,870000,5500,5269.0,10.5,0.01469,0.01634,14.68,20.21,5.53
0,870000,6000,5269.0,0.5,0.02041,0.02257,0.88,1.88,1.0
0,870000,6500,5269.0,0.5,0.02772,0.02785,0.29,0.31,0.01
0,880000,4000,5255.5,1255.5,0.01354,0.01661,1255.5,1255.5,0.0
0,880000,4500,5255.5,755.5,0.0103,0.01173,755.5,755.5,0.0
0,880000,5000,5255.5,261.0,0.01107,0.0119,258.36,259.57,1.21
0,880000,5100,5255.5,174.5,0.0116,0.01274,169.63,173.72,4.08
0,880000,5200,5255.5,101.5,0.01225,0.01375,99.46,107.47,8.01
0,880000,5300,5255.5,51.0,0.01299,0.01489,52.87,63.27,10.4
0,880000,5400,5255.5,18.5,0.01383,0.0161,26.46,36.67,10.21
0,880000,5500,5255.5,8.5,0.01476,0.01735,13.03,21.45,8.42
0,880000,6000,5255.5,0.5,0.02061,0.02352,0.82,2.21,1.4
0,880000,6500,5255.5,0.5,0.02808,0.02893,0.29,0.4,0.11
0,890000,4000,5253.5,1253.5,0.01706,0.0179,1253.5,1253.5,0.0
0,890000,4500,5253.5,754.0,0.01285,0.01591,753.5,753.51,0.01
0,890000,5000,5253.5,259.0,0.01267,0.01401,259.0,261.79,2.78
0,890000,5100,5253.5,173.0,0.01301,0.01367,173.09,175.63,2.54
0,890000,5200,5253.5,100.5,0.01347,0.01335,104.64,104.01,-0.62
0,890000,5300,5253.5,50.0,0.01402,0.01308,57.63,52.48,-5.15
0,890000,5400,5253.5,18.0,0.01468,0.01288,29.63,21.95,-7.68
0,890000,5500,5253.5,8.5,0.01542,0.01283,14.71,7.67,-7.05
0,890000,6000,5253.5,0.5,0.02035,0.0198,0.72,0.56,-0.15
0,890000,6500,5253.5,0.5,0.02692,0.02949,0.18,0.47,0.29
0,900000,4000,5257.5,1257.5,0.01303,0.01297,1257.5,1257.5,0.0
0,900000,5000,5257.5,262.5,0.01073,0.00635,259.83,257.54,-2.3
0,900000,5100,5257.5,175.5,0.01129,0.00918,170.21,163.99,-6.22
0,900000,5200,5257.5,102.5,0.01196,0.01149,99.15,96.67,-2.48
0,900000,5300,5257.5,51.0,0.01274,0.01344,52.22,56.05,3.83
0,900000,5400,5257.5,18.5,0.01361,0.01514,25.9,32.68,6.78
0,900000,5500,5257.5,8.5,0.01457,0.01666,12.68,19.28,6.6
0,900000,6000,5257.5,0.5,0.02061,0.02255,0.82,1.66,0.83
0,900000,6500,5257.5,0.5,0.02828,0.02689,0.32,0.18,-0.14
0,910000,4000,5247.5,1247.5,0.01302,0.01281,1247.5,1247.5,0.0
0,910000,5000,5247.5,253.0,0.0107,0.00613,250.2,247.54,-2.67
0,910000,5100,5247.5,167.5,0.01128,0.00895,161.74,154.46,-7.28
0,910000,5200,5247.5,96.5,0.01196,0.01131,92.81,89.34,-3.48
0,910000,5300,5247.5,47.0,0.01275,0.01333,48.23,51.32,3.08
0,910000,5400,5247.5,16.5,0.01364,0.01509,23.71,29.89,6.18
0,910000,5500,5247.5,7.5,0.01463,0.01667,11.57,17.72,6.15
0,910000,6000,5247.5,0.5,0.02077,0.02279,0.79,1.62,0.84
0,910000,6500,5247.5,0.5,0.02859,0.02727,0.32,0.19,-0.13
0,920000,4000,5257.5,1257.5,0.01711,0.01784,1257.5,1257.5,0.0
0,920000,4500,5257.5,758.0,0.01295,0.01596,757.5,757.51,0.01
0,920000,5000,5257.5,263.0,0.01276,0.01416,262.85,265.7,2.84
0,920000,5100,5257.5,176.5,0.0131,0.01382,176.56,179.32,2.76
0,920000,5200,5257.5,103.5,0.01355,0.0135,107.41,107.17,-0.24
0,920000,5300,5257.5,52.0,0.0141,0.01321,59.54,54.72,-4.82
0,920000,5400,5257.5,19.0,0.01474,0.01298,30.78,23.13,-7.65
0,920000,5500,5257.5,8.5,0.01547,0.01284,15.34,8.02,-7.31
0,920000,6000,5257.5,0.5,0.02034,0.0196,0.73,0.53,-0.2
0,920000,6500,5257.5,0.5,0.02682,0.02952,0.18,0.49,0.31
0,930000,4000,5270.5,1271.0,0.03929,0.03807,1271.12,1270.95,-0.16
0,930000,4500,5270.5,771.0,0.02125,0.02479,770.71,771.38,0.67
0,930000,5000,5270.5,275.5,0.01354,0.01244,276.39,274.51,-1.88
0,930000,5100,5270.5,187.0,0.01299,0.01131,186.81,181.32,-5.49
0,930000,5200,5270.5,111.5,0.01271,0.01103,111.37,102.86,-8.51
0,930000,5300,5270.5,57.0,0.01271,0.01155,57.45,51.06,-6.39
0,930000,5400,5270.5,22.0,0.01295,0.01263,26.04,24.6,-1.43
0,930000,5500,5270.5,10.5,0.01344,0.01402,10.95,12.63,1.68
0,930000,6000,5270.5,0.5,0.01904,0.02173,0.47,1.4,0.93
0,930000,6500,5270.5,0.5,0.02898,0.02826,0.45,0.34,-0.1
0,940000,4000,5253.5,1258.5,0.05186,0.05007,1259.17,1258.03,-1.14
0,940000,4500,5253.5,757.0,0.02658,0.03192,755.22,759.01,3.8
0,940000,5000,5253.5,260.0,0.01481,0.01404,263.56,261.73,-1.82
0,940000,5100,5253.5,173.5,0.01374,0.01172,175.73,168.19,-7.54
0,940000,5200,5253.5,101.0,0.01304,0.01042,102.13,88.39,-13.74
0,940000,5300,5253.5,50.0,0.01269,0.0103,50.15,37.34,-12.81
0,940000,5400,5253.5,18.5,0.01268,0.01118,20.94,15.15,-5.79
0,940000,5500,5253.5,8.5,0.01297,0.01267,7.91,7.21,-0.7
0,940000,6000,5253.5,0.5,0.0186,0.02187,0.31,1.24,0.94
0,940000,6500,5253.5,0.5,0.02995,0.02974,0.53,0.5,-0.03
0,950000,5000,5239.0,244.0,0.0125,0.01402,245.14,248.54,3.41
0,950000,5100,5239.0,160.0,0.01216,0.01236,157.91,158.7,0.79
0,950000,5200,5239.0,90.5,0.01208,0.01127,88.11,83.74,-4.37
0,950000,5300,5239.0,45.0,0.01227,0.01101,42.26,35.71,-6.55
0,950000,5400,5239.0,15.5,0.0127,0.01163,18.08,14.22,-3.86
0,950000,5500,5239.0,6.5,0.01336,0.01293,7.44,6.53,-0.91
0,950000,6000,5239.0,0.5,0.01969,0.02186,0.44,1.07,0.63
0,950000,6500,5239.0,0.5,0.03019,0.02938,0.51,0.39,-0.12
0,960000,4000,5232.0,1233.5,0.04357,0.04211,1233.81,1233.38,-0.43
0,960000,4500,5232.0,733.5,0.02306,0.02723,732.67,734.35,1.69
0,960000,5000,5232.0,241.0,0.01408,0.01299,242.4,239.76,-2.64
0,960000,5100,5232.0,157.0,0.01338,0.01153,157.32,149.85,-7.47
0,960000,5200,5232.0,88.5,0.01299,0.01104,88.87,78.29,-10.59
0,960000,5300,5232.0,42.0,0.01291,0.01148,43.02,35.66,-7.36
0,960000,5400,5232.0,14.5,0.01311,0.01259,18.28,16.39,-1.89
0,960000,5500,5232.0,6.5,0.01358,0.01409,7.3,8.45,1.15
0,960000,6000,5232.0,0.5,0.01945,0.02243,0.36,1.22,0.86
0,960000,6500,5232.0,0.5,0.03018,0.02946,0.48,0.38,-0.1
0,970000,4000,5229.5,1229.5,0.01341,0.0156,1229.5,1229.5,0.0
0,970000,4500,5229.5,729.5,0.01011,0.00999,729.5,729.5,-0.0
0,970000,5000,5229.5,237.0,0.01101,0.01012,233.51,232.18,-1.33
0,970000,5100,5229.5,153.0,0.01158,0.01115,148.02,146.33,-1.69
0,970000,5200,5229.5,86.0,0.01227,0.01237,83.46,83.97,0.51
0,970000,5300,5229.5,41.0,0.01307,0.0137,42.89,46.19,3.3
0,970000,5400,5229.5,14.0,0.01397,0.01511,21.0,25.54,4.53
0,970000,5500,5229.5,6.5,0.01496,0.01653,10.28,14.59,4.31
0,970000,6000,5229.5,0.5,0.02116,0.02335,0.74,1.6,0.86
0,970000,6500,5229.5,0.5,0.02907,0.02914,0.32,0.33,0.01
0,980000,4000,5240.0,1240.0,0.01353,0.01285,1240.0,1240.0,0.0
0,980000,4500,5240.0,740.0,0.0103,0.00477,740.0,740.0,-0.0
0,980000,5000,5240.0,247.0,0.01117,0.00449,243.65,240.0,-3.65
0,980000,5100,5240.0,161.5,0.01173,0.00637,156.98,142.0,-14.98
0,980000,5200,5240.0,92.5,0.0124,0.00822,90.24,68.14,-22.1
0,980000,5300,5240.0,45.0,0.01317,0.01004,47.22,30.95,-16.27
0,980000,5400,5240.0,16.0,0.01404,0.0118,23.43,14.87,-8.56
0,980000,5500,5240.0,7.5,0.015,0.01349,11.53,7.77,-3.76
0,980000,6000,5240.0,0.5,0.02104,0.02094,0.78,0.75,-0.03
0,980000,6500,5240.0,0.5,0.02873,0.02687,0.3,0.14,-0.16
0,990000,4000,5242.5,1242.5,0.01302,0.01303,1242.5,1242.5,-0.0
0,990000,5000,5242.5,249.0,0.01091,0.00647,245.63,242.58,-3.06
0,990000,5100,5242.5,163.0,0.0115,0.00935,158.16,151.06,-7.1
0,990000,5200,5242.5,94.5,0.01219,0.01171,90.62,88.02,-2.6
0,990000,5300,5242.5,46.0,0.01299,0.0137,47.19,50.95,3.75
0,990000,5400,5242.5,16.5,0.01389,0.01544,23.32,29.82,6.5
0,990000,5500,5242.5,7.5,0.01488,0.01699,11.46,17.71,6.25
0,990000,6000,5242.5,0.5,0.02105,0.02301,0.8,1.6,0.8
0,990000,6500,5242.5,0.5,0.02886,0.02744,0.32,0.19,-0.14
1,0,4000,5245.0,1245.0,0.01354,0.01253,1245.0,1245.0,-0.0
1,0,4500,5245.0,745.0,0.01025,0.00442,745.0,745.0,-0.0
1,0,5000,5245.0,251.0,0.01108,0.00461,248.24,245.0,-3.24
1,0,5100,5245.0,165.0,0.01164,0.00642,160.69,146.81,-13.88
1,0,5200,5245.0,95.5,0.0123,0.00821,92.68,71.27,-21.41
1,0,5300,5245.0,47.0,0.01307,0.00996,48.54,32.24,-16.31
1,0,5400,5245.0,16.5,0.01394,0.01167,24.04,15.24,-8.8
1,0,5500,5245.0,7.5,0.01491,0.01333,11.79,7.81,-3.99
1,0,6000,5245.0,0.5,0.02094,0.0207,0.78,0.7,-0.08
1,0,6500,5245.0,0.5,0.02865,0.02667,0.3,0.14,-0.17
1,10000,5000,5245.5,251.0,0.01285,0.01432,251.73,254.99,3.26
1,10000,5100,5245.5,165.0,0.01242,0.01264,163.96,164.78,0.82
1,10000,5200,5245.5,95.5,0.01228,0.01149,92.79,88.63,-4.16
1,10000,5300,5245.5,47.0,0.0124,0.01115,45.1,38.53,-6.57
1,10000,5400,5245.5,16.5,0.01277,0.0117,19.43,15.39,-4.04
1,10000,5500,5245.5,7.5,0.01339,0.01294,7.97,6.97,-1.0
1,10000,6000,5245.5,0.5,0.01961,0.02182,0.44,1.09,0.65
1,10000,6500,5245.5,0.5,0.03017,0.02935,0.51,0.39,-0.12
1,20000,4000,5227.0,1227.0,0.01345,0.01688,1227.0,1227.0,0.0
1,20000,4500,5227.0,727.0,0.01011,0.01173,727.0,727.0,0.0
1,20000,5000,5227.0,235.0,0.01101,0.01151,231.1,231.99,0.89
1,20000,5100,5227.0,151.0,0.01158,0.01236,145.87,148.98,3.11
1,20000,5200,5227.0,85.0,0.01228,0.01341,81.82,87.98,6.16
1,20000,5300,5227.0,40.0,0.01308,0.01461,41.82,49.73,7.91
1,20000,5400,5227.0,13.5,0.01398,0.0159,20.39,28.02,7.63
1,20000,5500,5227.0,5.5,0.01498,0.01724,9.94,16.16,6.22
1,20000,6000,5227.0,0.5,0.02123,0.02381,0.71,1.76,1.04
1,20000,6500,5227.0,0.5,0.02919,0.02951,0.31,0.35,0.04
1,30000,5000,5240.5,247.0,0.01298,0.01446,247.36,250.8,3.44
1,30000,5100,5240.5,160.5,0.01251,0.01273,160.21,161.06,0.86
1,30000,5200,5240.5,92.5,0.01233,0.01153,89.94,85.68,-4.26
1,30000,5300,5240.5,45.0,0.01242,0.01115,43.25,36.61,-6.63
1,30000,5400,5240.5,15.5,0.01278,0.01168,18.4,14.39,-4.01
1,30000,5500,5240.5,7.0,0.01338,0.01293,7.45,6.49,-0.97
1,30000,6000,5240.5,0.5,0.01965,0.02193,0.41,1.06,0.65
1,30000,6500,5240.5,0.5,0.03039,0.02953,0.52,0.39,-0.13
1,40000,4000,5234.0,1234.0,0.01356,0.01485,1234.0,1234.0,0.0
1,40000,4500,5234.0,734.0,0.0102,0.00892,734.0,734.0,-0.0
1,40000,5000,5234.0,241.0,0.01106,0.00905,237.74,235.29,-2.45
1,40000,5100,5234.0,156.0,0.01163,0.01017,151.56,146.29,-5.27
1,40000,5200,5234.0,89.0,0.01231,0.01147,85.93,81.44,-4.49
1,40000,5300,5234.0,42.0,0.0131,0.01289,44.32,43.23,-1.09
1,40000,5400,5234.0,14.5,0.01399,0.01435,21.72,23.16,1.44
1,40000,5500,5234.0,6.5,0.01497,0.01583,10.61,12.92,2.31
1,40000,6000,5234.0,0.5,0.02115,0.02281,0.74,1.35,0.61
1,40000,6500,5234.0,0.5,0.02903,0.02868,0.31,0.27,-0.04
1,50000,4000,5247.5,1247.5,0.01301,0.01282,1247.5,1247.5,-0.0
1,50000,5000,5247.5,253.0,0.01077,0.00613,250.15,247.53,-2.62
1,50000,5100,5247.5,166.5,0.01136,0.00896,161.62,154.27,-7.35
1,50000,5200,5247.5,96.5,0.01206,0.01136,92.67,89.0,-3.67
1,50000,5300,5247.5,47.0,0.01286,0.01341,48.13,51.04,2.91
1,50000,5400,5247.5,17.0,0.01376,0.0152,23.65,29.71,6.07
1,50000,5500,5247.5,7.5,0.01476,0.0168,11.55,17.62,6.08
1,50000,6000,5247.5,0.5,0.02099,0.02302,0.79,1.63,0.84
1,50000,6500,5247.5,0.5,0.02889,0.02758,0.33,0.2,-0.13
1,60000,4000,5246.0,1246.0,0.01355,0.01451,1246.0,1246.0,0.0
1,60000,4500,5246.0,746.0,0.01024,0.00839,746.0,746.0,-0.0
1,60000,5000,5246.0,252.0,0.01108,0.00853,249.12,246.67,-2.45
1,60000,5100,5246.0,165.5,0.01164,0.00967,161.33,154.91,-6.42
1,60000,5200,5246.0,95.5,0.01231,0.01099,93.02,86.1,-6.92
1,60000,5300,5246.0,47.0,0.01308,0.01241,48.67,45.11,-3.55
1,60000,5400,5246.0,16.5,0.01396,0.01387,24.06,23.72,-0.34
1,60000,5500,5246.0,7.5,0.01492,0.01534,11.78,12.95,1.17
1,60000,6000,5246.0,0.5,0.021,0.02226,0.78,1.24,0.46
1,60000,6500,5246.0,0.5,0.02874,0.02807,0.3,0.23,-0.07
1,70000,4000,5243.5,1243.5,0.01356,0.01281,1243.5,1243.5,-0.0
1,70000,4500,5243.5,743.5,0.01026,0.00479,743.5,743.5,-0.0
1,70000,5000,5243.5,250.0,0.01112,0.00498,246.78,243.5,-3.28
1,70000,5100,5243.5,163.5,0.01168,0.00674,159.39,145.82,-13.57
1,70000,5200,5243.5,94.5,0.01235,0.00852,91.69,71.64,-20.05
1,70000,5300,5243.5,45.5,0.01313,0.01027,47.9,33.04,-14.87
1,70000,5400,5243.5,16.0,0.01401,0.01199,23.68,15.92,-7.77
1,70000,5500,5243.5,7.5,0.01498,0.01366,11.61,8.28,-3.32
1,70000,6000,5243.5,0.5,0.02106,0.02112,0.77,0.79,0.02
1,70000,6500,5243.5,0.5,0.02882,0.02718,0.3,0.16,-0.15
1,80000,4000,5237.5,1237.5,0.01708,0.01827,1237.5,1237.5,0.0
1,80000,4500,5237.5,738.0,0.01282,0.01596,737.5,737.51,0.01
1,80000,5000,5237.5,245.0,0.01273,0.01386,243.98,246.49,2.5
1,80000,5100,5237.5,159.0,0.0131,0.01351,160.0,161.66,1.67
1,80000,5200,5237.5,90.5,0.01359,0.01323,94.68,92.75,-1.92
1,80000,5300,5237.5,44.0,0.01418,0.01304,51.1,45.14,-5.96
1,80000,5400,5237.5,15.0,0.01488,0.01301,25.88,18.51,-7.37
1,80000,5500,5237.5,6.5,0.01567,0.01321,12.75,6.72,-6.03
1,80000,6000,5237.5,0.5,0.02085,0.02067,0.66,0.61,-0.05
1,80000,6500,5237.5,0.5,0.02774,0.03015,0.19,0.45,0.27
1,90000,4000,5242.5,1242.5,0.01357,0.01638,1242.5,1242.5,0.0
1,90000,4500,5242.5,742.5,0.01023,0.0111,742.5,742.5,0.0
1,90000,5000,5242.5,249.0,0.01107,0.01117,245.75,245.89,0.15
1,90000,5100,5242.5,162.0,0.01163,0.01208,158.35,160.0,1.66
1,90000,5200,5242.5,93.5,0.01231,0.01319,90.77,95.45,4.68
1,90000,5300,5242.5,46.0,0.01309,0.01442,47.22,54.25,7.04
1,90000,5400,5242.5,15.5,0.01397,0.01574,23.25,30.62,7.37
1,90000,5500,5242.5,7.0,0.01495,0.01709,11.36,17.64,6.28
1,90000,6000,5242.5,0.5,0.02108,0.02371,0.76,1.88,1.12
1,90000,6500,5242.5,0.5,0.02889,0.02946,0.3,0.37,0.07
1,100000,4000,5248.5,1248.5,0.01302,0.01273,1248.5,1248.5,0.0
