day,K,timestamp,residual_bp,z,direction
1,5000,386400,-11.4,-2.06,cheap
1,6000,386400,8.0,2.3,rich
1,6000,387500,8.3,2.34,rich
1,6000,388400,7.6,2.22,rich
1,5500,389400,-2.5,2.1,cheap
1,6000,389400,8.1,2.32,rich
1,5500,390100,-3.2,2.02,cheap
1,6000,390100,9.6,2.57,rich
1,4000,390200,27.1,2.4,rich
1,4500,390200,-65.9,-2.28,cheap
1,5200,390200,16.1,2.3,rich
1,5300,390200,13.0,2.41,rich
1,5400,390200,-1.1,2.69,cheap
1,5500,390200,1.3,2.56,rich
1,6500,390200,-11.3,-2.6,cheap
1,4000,391100,28.6,2.47,rich
1,4500,391100,-69.5,-2.35,cheap
1,5200,391100,17.2,2.46,rich
1,5300,391100,13.6,2.49,rich
1,5400,391100,-0.8,2.73,cheap
1,5500,391100,1.4,2.58,rich
1,6500,391100,-11.8,-2.64,cheap
1,6000,391900,8.3,2.36,rich
1,6000,393900,8.2,2.34,rich
1,5000,394200,-18.8,-2.86,cheap
1,5500,394200,1.8,2.62,rich
1,6000,394200,13.3,3.2,rich
1,5500,395100,-2.3,2.13,cheap
1,6000,395100,8.1,2.31,rich
1,4000,397100,28.5,2.46,rich
1,4500,397100,-69.1,-2.35,cheap
1,5200,397100,17.0,2.43,rich
1,5300,397100,12.9,2.39,rich
1,5400,397100,-1.3,2.66,cheap
1,5500,397100,2.2,2.67,rich
1,6500,397100,-11.9,-2.66,cheap
1,5000,400000,-16.4,-2.59,cheap
1,5500,400000,1.2,2.55,rich
1,6000,400000,13.2,3.18,rich
1,5500,400600,-3.2,2.01,cheap
1,6000,400600,8.9,2.45,rich
1,4000,401200,28.6,2.46,rich
1,4500,401200,-69.2,-2.35,cheap
1,5200,401200,16.8,2.41,rich
1,5300,401200,13.7,2.51,rich
1,5400,401200,-1.4,2.64,cheap
1,5500,401200,2.1,2.66,rich
1,6500,401200,-11.9,-2.66,cheap
1,5500,402200,-1.9,2.17,cheap
1,6000,402200,8.2,2.33,rich
1,4000,402800,28.6,2.46,rich
1,4500,402800,-68.9,-2.34,cheap
1,5200,402800,17.3,2.48,rich
1,5300,402800,14.3,2.58,rich
1,5400,402800,-1.9,2.58,cheap
1,5500,402800,2.8,2.75,rich
1,6500,402800,-12.2,-2.68,cheap
1,5000,406700,-17.8,-2.75,cheap
1,5500,406700,0.3,2.44,rich
1,6000,406700,13.0,3.15,rich
1,6000,407100,9.1,2.49,rich
1,6000,407900,9.6,2.57,rich
1,5000,409800,-12.2,-2.15,cheap
1,6000,409800,10.4,2.71,rich
1,5000,412800,-17.4,-2.7,cheap
1,5500,412800,-1.7,2.2,cheap
1,6000,412800,14.0,3.32,rich
1,6000,414700,6.6,2.06,rich
1,5000,415200,-10.9,-2.01,cheap
1,6000,415200,9.8,2.6,rich
1,6000,416900,6.9,2.11,rich
1,6000,418600,6.9,2.11,rich
1,5000,419300,-17.7,-2.74,cheap
1,5500,419300,-1.3,2.24,cheap
1,6000,419300,13.8,3.3,rich
1,6000,420500,7.8,2.26,rich
1,6000,420700,7.7,2.24,rich
1,6000,421000,7.3,2.18,rich
1,5000,422200,-11.0,-2.02,cheap
1,6000,422200,9.9,2.62,rich
1,6000,422400,6.9,2.11,rich
1,6000,423000,10.8,2.78,rich
1,6000,425100,10.1,2.65,rich
1,5000,425800,-11.6,-2.08,cheap
1,6000,425800,9.6,2.57,rich
1,5000,425900,-12.2,-2.15,cheap
1,6000,425900,10.4,2.71,rich
1,6000,426000,7.0,2.13,rich
1,6000,427300,6.7,2.07,rich
1,5000,428100,-17.9,-2.76,cheap
1,5500,428100,-0.8,2.31,cheap
1,6000,428100,14.3,3.38,rich
1,5000,428600,-11.4,-2.06,cheap
1,6000,428600,10.4,2.71,rich
1,6000,429500,7.3,2.18,rich
1,6000,430100,7.5,2.22,rich
1,6000,430200,7.5,2.22,rich
1,6000,430600,7.5,2.22,rich
1,6000,431400,6.7,2.07,rich
1,6000,432500,7.0,2.12,rich
1,6000,433600,7.4,2.19,rich
1,6000,433800,7.5,2.21,rich
1,6000,434100,9.2,2.51,rich
1,6000,434800,9.2,2.51,rich
1,6000,435200,10.0,2.64,rich
1,5000,435400,-19.4,-2.93,cheap
1,5400,435400,-5.7,2.07,cheap
1,5500,435400,0.7,2.49,rich
1,6000,435400,13.3,3.22,rich
1,5000,437200,-17.8,-2.74,cheap
1,5400,437200,-6.1,2.02,cheap
1,5500,437200,-0.2,2.38,cheap
1,6000,437200,14.4,3.4,rich
1,6000,437600,6.8,2.09,rich
1,5000,438000,-19.0,-2.88,cheap
1,5500,438000,-0.6,2.34,cheap
1,6000,438000,14.5,3.42,rich
1,6000,441500,6.9,2.1,rich
1,4000,445600,27.4,2.41,rich
1,4500,445600,-66.3,-2.29,cheap
1,5200,445600,16.4,2.35,rich
1,5300,445600,13.3,2.45,rich
1,5400,445600,-0.8,2.72,cheap
1,5500,445600,1.5,2.59,rich
1,6500,445600,-11.5,-2.62,cheap
1,4000,447200,27.5,2.41,rich
1,4500,447200,-65.9,-2.28,cheap
1,5200,447200,16.6,2.38,rich
1,5300,447200,14.3,2.59,rich
1,5400,447200,0.6,2.9,rich
1,5500,447200,0.8,2.5,rich
1,6500,447200,-11.8,-2.64,cheap
1,4000,447800,27.6,2.42,rich
1,4500,447800,-66.4,-2.29,cheap
1,5200,447800,15.9,2.26,rich
1,5300,447800,14.4,2.61,rich
1,5400,447800,-0.7,2.74,cheap
1,5500,447800,2.2,2.68,rich
1,6500,447800,-11.7,-2.64,cheap
1,6000,450200,8.5,2.39,rich
1,6000,450900,8.8,2.44,rich
1,6000,451000,8.2,2.32,rich
1,6000,451800,8.3,2.35,rich
1,5000,453500,-17.1,-2.67,cheap
1,5500,453500,0.1,2.42,rich
1,6000,453500,13.8,3.3,rich
1,4000,455500,27.3,2.41,rich
1,4500,455500,-66.2,-2.29,cheap
1,5200,455500,15.8,2.25,rich
1,5300,455500,13.1,2.42,rich
1,5400,455500,-0.8,2.72,cheap
1,5500,455500,1.6,2.6,rich
1,6500,455500,-11.6,-2.62,cheap
1,4000,455600,27.2,2.4,rich
1,4500,455600,-66.2,-2.29,cheap
1,5200,455600,14.9,2.12,rich
1,5300,455600,12.7,2.36,rich
1,5400,455600,-1.0,2.7,cheap
1,5500,455600,1.6,2.6,rich
1,6500,455600,-11.5,-2.62,cheap
1,4000,456200,27.2,2.4,rich
1,4500,456200,-66.2,-2.29,cheap
1,5200,456200,14.9,2.12,rich
1,5300,456200,12.7,2.36,rich
1,5400,456200,-1.0,2.7,cheap
1,5500,456200,1.6,2.6,rich
1,6500,456200,-11.5,-2.62,cheap
1,6000,456900,9.6,2.58,rich
1,5000,457300,-16.3,-2.59,cheap
1,5500,457300,0.5,2.47,rich
1,6000,457300,13.5,3.24,rich
1,4000,458100,27.2,2.4,rich
1,4500,458100,-65.9,-2.28,cheap
1,5200,458100,15.4,2.19,rich
1,5300,458100,12.7,2.37,rich
1,5400,458100,-1.2,2.67,cheap
1,5500,458100,2.4,2.7,rich
1,6500,458100,-11.7,-2.64,cheap
1,5000,458200,-12.4,-2.17,cheap
1,6000,458200,8.8,2.43,rich
1,4000,459200,27.4,2.41,rich
1,4500,459200,-66.3,-2.29,cheap
1,5200,459200,14.8,2.11,rich
1,5300,459200,13.6,2.49,rich
1,5400,459200,-0.5,2.75,cheap
1,5500,459200,1.8,2.62,rich
1,6500,459200,-11.7,-2.63,cheap
1,4000,459500,27.3,2.41,rich
1,4500,459500,-66.3,-2.29,cheap
1,5200,459500,14.8,2.11,rich
1,5300,459500,14.5,2.62,rich
1,5400,459500,-1.1,2.69,cheap
1,5500,459500,1.5,2.59,rich
1,6500,459500,-11.6,-2.62,cheap
1,5000,459600,-15.7,-2.52,cheap
1,5500,459600,-0.8,2.31,cheap
1,6000,459600,12.9,3.14,rich
1,4000,461400,27.5,2.41,rich
1,4500,461400,-66.2,-2.29,cheap
1,5200,461400,16.5,2.35,rich
1,5300,461400,15.0,2.69,rich
1,5400,461400,-0.1,2.81,cheap
1,5500,461400,0.4,2.45,rich
1,6500,461400,-11.7,-2.63,cheap
1,4000,462600,27.7,2.42,rich
1,4500,462600,-66.7,-2.3,cheap
1,5200,462600,15.6,2.23,rich
1,5300,462600,14.1,2.56,rich
1,5400,462600,-0.0,2.82,cheap
1,5500,462600,1.8,2.62,rich
1,6500,462600,-11.7,-2.63,cheap
1,5000,462900,-17.6,-2.73,cheap
1,5500,462900,-0.5,2.35,cheap
1,6000,462900,12.9,3.14,rich
1,6000,464900,8.1,2.32,rich
1,4000,466000,27.7,2.42,rich
1,4500,466000,-66.4,-2.29,cheap
1,5200,466000,15.0,2.14,rich
1,5300,466000,14.0,2.55,rich
1,5400,466000,0.6,2.9,rich
1,5500,466000,2.2,2.67,rich
1,6500,466000,-11.8,-2.65,cheap
1,4000,466600,27.5,2.41,rich
1,4500,466600,-65.9,-2.28,cheap
1,5200,466600,15.0,2.14,rich
1,5300,466600,14.6,2.63,rich
1,5400,466600,0.9,2.94,rich
1,5500,466600,1.1,2.54,rich
1,6500,466600,-11.9,-2.65,cheap
1,4000,466700,27.5,2.41,rich
1,4500,466700,-65.9,-2.28,cheap
1,5200,466700,15.0,2.14,rich
1,5300,466700,14.6,2.63,rich
1,5400,466700,0.9,2.94,rich
1,5500,466700,1.1,2.54,rich
1,6500,466700,-11.9,-2.65,cheap
1,6000,469100,8.3,2.34,rich
1,4000,469400,27.7,2.42,rich
1,4500,469400,-66.5,-2.29,cheap
1,5200,469400,15.0,2.14,rich
1,5300,469400,14.0,2.55,rich
1,5400,469400,0.6,2.9,rich
1,5500,469400,2.2,2.67,rich
1,6500,469400,-11.9,-2.65,cheap
1,4000,470300,27.7,2.42,rich
1,4500,470300,-66.5,-2.29,cheap
1,5200,470300,15.0,2.14,rich
1,5300,470300,14.0,2.56,rich
1,5400,470300,0.6,2.9,rich
1,5500,470300,2.2,2.67,rich
1,6500,470300,-11.9,-2.65,cheap
1,4000,470700,27.7,2.42,rich
1,4500,470700,-66.5,-2.29,cheap
1,5200,470700,15.0,2.14,rich
1,5300,470700,14.0,2.56,rich
1,5400,470700,0.6,2.9,rich
1,5500,470700,2.2,2.67,rich
1,6500,470700,-11.9,-2.65,cheap
1,4000,471100,27.4,2.41,rich
1,4500,471100,-66.2,-2.29,cheap
1,5200,471100,15.0,2.13,rich
1,5300,471100,13.6,2.5,rich
1,5400,471100,-0.0,2.82,cheap
1,5500,471100,1.3,2.57,rich
1,6500,471100,-11.7,-2.64,cheap
1,4000,471500,27.6,2.42,rich
1,4500,471500,-66.0,-2.28,cheap
1,5200,471500,16.0,2.28,rich
1,5300,471500,15.0,2.7,rich
1,5400,471500,1.0,2.97,rich
1,5500,471500,1.1,2.54,rich
1,6500,471500,-12.0,-2.66,cheap
1,6000,472900,8.1,2.32,rich
1,6000,474500,8.2,2.32,rich
1,6000,474800,8.6,2.39,rich
1,6000,475400,8.1,2.31,rich
1,4000,476300,27.9,2.43,rich
1,4500,476300,-67.1,-2.31,cheap
1,5200,476300,14.9,2.12,rich
1,5300,476300,14.3,2.59,rich
1,5400,476300,0.1,2.84,rich
1,5500,476300,3.1,2.78,rich
1,6500,476300,-11.8,-2.64,cheap
1,4000,476800,27.7,2.42,rich
1,4500,476800,-66.8,-2.3,cheap
1,5200,476800,15.6,2.23,rich
1,5300,476800,14.1,2.57,rich
1,5400,476800,-0.0,2.83,cheap
1,5500,476800,1.8,2.62,rich
1,6500,476800,-11.7,-2.63,cheap
1,6000,477100,7.9,2.28,rich
1,5000,477600,-16.4,-2.59,cheap
1,5100,477600,-13.8,-2.12,cheap
1,5500,477600,0.4,2.45,rich
1,6000,477600,12.6,3.08,rich
1,5000,478100,-17.2,-2.68,cheap
1,5500,478100,-2.4,2.11,cheap
1,6000,478100,13.2,3.2,rich
1,4000,479500,27.5,2.41,rich
1,4500,479500,-66.3,-2.29,cheap
1,5200,479500,15.9,2.27,rich
1,5300,479500,15.0,2.69,rich
1,5400,479500,-0.4,2.78,cheap
1,5500,479500,1.1,2.54,rich
1,6500,479500,-11.8,-2.64,cheap
1,4000,480000,27.5,2.42,rich
1,4500,480000,-65.9,-2.28,cheap
1,5200,480000,15.3,2.18,rich
1,5300,480000,14.9,2.67,rich
1,5400,480000,1.1,2.97,rich
1,5500,480000,1.3,2.56,rich
1,6500,480000,-12.1,-2.67,cheap
1,6000,480100,8.7,2.41,rich
1,4000,481800,27.0,2.39,rich
1,4500,481800,-65.4,-2.27,cheap
1,5200,481800,14.8,2.1,rich
1,5300,481800,14.6,2.63,rich
1,5400,481800,0.4,2.88,rich
1,5500,481800,-1.3,2.24,cheap
1,6500,481800,-11.7,-2.63,cheap
1,6000,483600,10.4,2.7,rich
1,6000,485700,9.3,2.52,rich
1,6000,485800,9.7,2.59,rich
1,6000,494900,9.8,2.61,rich
1,6000,496700,9.5,2.55,rich
1,6000,498200,10.4,2.7,rich
1,6000,498600,9.7,2.6,rich
1,6000,499300,9.6,2.58,rich
1,5000,500700,-16.4,-2.6,cheap
1,5400,500700,-5.3,2.13,cheap
1,6000,500700,13.7,3.27,rich
1,5000,502200,-14.5,-2.39,cheap
1,5100,502200,-13.1,-2.03,cheap
1,5400,502200,-6.2,2.01,cheap
1,5500,502200,-1.5,2.22,cheap
1,6000,502200,12.9,3.14,rich
1,4000,504100,27.5,2.41,rich
1,4500,504100,-67.2,-2.31,cheap
1,5200,504100,15.1,2.15,rich
1,5300,504100,13.3,2.44,rich
1,5400,504100,-0.2,2.8,cheap
1,5500,504100,0.2,2.43,rich
1,6500,504100,-11.3,-2.6,cheap
1,6000,505300,9.0,2.48,rich
1,6000,509100,7.8,2.26,rich
1,6000,509700,8.3,2.35,rich
1,5000,510000,-13.3,-2.26,cheap
1,5100,510000,-15.8,-2.38,cheap
1,5500,510000,-1.7,2.19,cheap
1,6000,510000,13.2,3.19,rich
1,6000,517600,7.8,2.26,rich
1,4000,523400,27.9,2.43,rich
1,4500,523400,-67.4,-2.31,cheap
1,5200,523400,14.4,2.05,rich
1,5300,523400,15.3,2.74,rich
1,5400,523400,0.4,2.88,rich
1,5500,523400,1.2,2.55,rich
1,6500,523400,-11.7,-2.64,cheap
1,5500,523500,-2.1,2.15,cheap
1,6000,523500,7.6,2.23,rich
1,4000,524400,27.9,2.43,rich
1,4500,524400,-67.6,-2.32,cheap
1,5200,524400,15.2,2.16,rich
1,5300,524400,14.6,2.63,rich
1,5400,524400,-0.1,2.82,cheap
1,5500,524400,0.9,2.52,rich
1,6500,524400,-11.6,-2.62,cheap
1,6000,524500,8.0,2.29,rich
1,4000,525100,27.9,2.43,rich
1,4500,525100,-67.6,-2.32,cheap
1,5200,525100,15.2,2.16,rich
1,5300,525100,14.6,2.63,rich
1,5400,525100,-0.1,2.82,cheap
1,5500,525100,0.9,2.52,rich
1,6500,525100,-11.6,-2.62,cheap
1,6000,525500,8.1,2.31,rich
1,6000,527100,8.9,2.45,rich
1,6000,528000,8.2,2.34,rich
1,4000,528900,27.7,2.42,rich
1,4500,528900,-66.8,-2.3,cheap
1,5200,528900,14.9,2.13,rich
1,5300,528900,15.4,2.75,rich
1,5400,528900,0.2,2.86,rich
1,5500,528900,0.7,2.49,rich
1,6500,528900,-11.9,-2.65,cheap
1,4000,529700,27.7,2.42,rich
1,4500,529700,-67.2,-2.31,cheap
1,5200,529700,14.4,2.05,rich
1,5300,529700,15.0,2.68,rich
1,5400,529700,-0.2,2.8,cheap
1,5500,529700,0.3,2.44,rich
1,6500,529700,-11.6,-2.62,cheap
1,6000,530000,8.9,2.44,rich
1,4000,531100,27.6,2.42,rich
1,4500,531100,-67.2,-2.31,cheap
1,5200,531100,14.6,2.07,rich
1,5300,531100,14.1,2.57,rich
1,5400,531100,-0.1,2.82,cheap
1,5500,531100,0.4,2.46,rich
1,6500,531100,-11.6,-2.62,cheap
1,4000,531300,27.6,2.42,rich
1,4500,531300,-67.0,-2.3,cheap
1,5200,531300,15.9,2.26,rich
1,5300,531300,14.0,2.54,rich
1,5400,531300,-1.0,2.7,cheap
1,5500,531300,0.8,2.5,rich
1,6500,531300,-11.6,-2.63,cheap
1,4000,531600,27.6,2.42,rich
1,4500,531600,-67.0,-2.3,cheap
1,5200,531600,15.9,2.26,rich
1,5300,531600,14.0,2.54,rich
1,5400,531600,-0.9,2.7,cheap
1,5500,531600,0.8,2.5,rich
1,6500,531600,-11.6,-2.63,cheap
1,6000,533300,8.8,2.44,rich
1,4000,534200,27.3,2.41,rich
1,4500,534200,-66.5,-2.29,cheap
1,5200,534200,15.1,2.15,rich
1,5300,534200,14.3,2.59,rich
1,5400,534200,-1.1,2.68,cheap
1,5500,534200,0.2,2.43,rich
1,6500,534200,-11.7,-2.63,cheap
1,6000,534300,9.0,2.47,rich
1,4000,535000,27.1,2.39,rich
1,4500,535000,-66.0,-2.28,cheap
1,5200,535000,16.1,2.3,rich
1,5300,535000,14.4,2.6,rich
1,5400,535000,-1.1,2.68,cheap
1,5500,535000,-1.2,2.26,cheap
1,6500,535000,-11.7,-2.63,cheap
1,6000,543000,7.3,2.18,rich
1,6000,543400,7.3,2.18,rich
1,5000,545600,-15.4,-2.49,cheap
1,5500,545600,-1.0,2.29,cheap
1,6000,545600,14.7,3.46,rich
1,6000,547300,10.7,2.76,rich
1,6000,547500,7.6,2.23,rich
1,6000,548100,7.9,2.28,rich
1,5000,548800,-14.9,-2.43,cheap
1,6000,548800,15.7,3.62,rich
1,6000,549700,7.3,2.18,rich
1,6000,550400,10.5,2.72,rich
1,6000,550800,8.0,2.3,rich
1,6000,551600,10.3,2.69,rich
1,6000,552300,10.8,2.79,rich
1,5000,554700,-15.7,-2.52,cheap
1,6000,554700,15.7,3.62,rich
1,6000,555400,8.2,2.33,rich
1,6000,555500,8.2,2.33,rich
1,6000,555900,11.2,2.85,rich
1,6000,556700,11.3,2.87,rich
1,6000,557300,8.3,2.35,rich
1,5000,559400,-16.0,-2.56,cheap
1,5400,559400,-5.8,2.05,cheap
1,5500,559400,-3.2,2.01,cheap
1,6000,559400,15.7,3.62,rich
1,6000,561500,8.4,2.36,rich
1,6000,561600,8.3,2.34,rich
1,6000,563500,8.3,2.34,rich
1,6000,564000,11.8,2.95,rich
1,6000,565900,7.8,2.26,rich
1,6000,566400,7.2,2.17,rich
1,5000,567100,-13.3,-2.26,cheap
1,5100,567100,-13.9,-2.13,cheap
1,5500,567100,-1.5,2.22,cheap
1,6000,567100,15.5,3.59,rich
1,6000,568600,10.8,2.78,rich
1,6000,569500,10.1,2.67,rich
1,6000,570200,10.1,2.67,rich
1,6000,570700,10.5,2.72,rich
1,6000,571400,9.8,2.61,rich
1,6000,571900,9.8,2.6,rich
1,6000,574100,7.4,2.19,rich
1,6000,574600,10.7,2.77,rich
1,6000,575200,11.2,2.85,rich
1,6000,575300,8.3,2.35,rich
1,6000,576500,9.9,2.62,rich
1,6000,578400,10.2,2.68,rich
1,6000,579000,9.9,2.62,rich
1,6000,580400,8.0,2.29,rich
1,5000,580700,-15.9,-2.54,cheap
1,5500,580700,0.5,2.46,rich
1,6000,580700,15.2,3.54,rich
1,6000,582900,10.6,2.74,rich
1,5000,583600,-16.1,-2.56,cheap
1,5500,583600,-0.9,2.29,cheap
1,6000,583600,14.7,3.45,rich
1,6000,585700,9.9,2.62,rich
1,4000,588900,27.3,2.4,rich
1,4500,588900,-66.5,-2.29,cheap
1,5200,588900,15.4,2.2,rich
1,5300,588900,15.2,2.72,rich
1,5400,588900,-2.1,2.55,cheap
1,5500,588900,-0.9,2.3,cheap
1,6500,588900,-11.8,-2.64,cheap
1,4000,592400,27.2,2.4,rich
1,4500,592400,-66.7,-2.3,cheap
1,5200,592400,16.2,2.31,rich
1,5300,592400,14.5,2.62,rich
1,5400,592400,-2.5,2.49,cheap
1,5500,592400,-1.2,2.26,cheap
1,6500,592400,-11.6,-2.63,cheap
1,6000,593700,10.4,2.71,rich
1,5000,594000,-17.4,-2.71,cheap
1,5500,594000,-0.5,2.34,cheap
1,6000,594000,15.0,3.5,rich
1,5000,594700,-16.9,-2.65,cheap
1,5500,594700,-1.3,2.25,cheap
1,6000,594700,14.8,3.47,rich
1,5000,595000,-14.8,-2.43,cheap
1,5100,595000,-12.9,-2.01,cheap
1,5500,595000,-2.1,2.15,cheap
1,6000,595000,14.7,3.45,rich
1,6000,600700,11.7,2.94,rich
1,6000,604200,8.4,2.37,rich
1,6000,604300,8.4,2.37,rich
1,5000,605400,-15.4,-2.49,cheap
1,5500,605400,-3.2,2.02,cheap
1,6000,605400,16.0,3.67,rich
1,6000,605500,8.5,2.38,rich
1,6000,606000,8.3,2.35,rich
1,6000,606100,8.3,2.35,rich
1,6000,606500,11.3,2.86,rich
1,6000,606700,8.6,2.4,rich
1,6000,608000,8.7,2.41,rich
1,6000,608500,13.0,3.16,rich
1,4000,608600,27.7,2.42,rich
1,4500,608600,-67.6,-2.32,cheap
1,5200,608600,15.8,2.25,rich
1,5300,608600,14.5,2.62,rich
1,5400,608600,-2.3,2.53,cheap
1,5500,608600,-1.9,2.18,cheap
1,6500,608600,-12.8,-2.74,cheap
1,6000,608800,8.8,2.44,rich
1,6000,611100,8.9,2.45,rich
1,6000,611700,8.8,2.44,rich
1,6000,611800,8.8,2.44,rich
1,6000,611900,12.4,3.05,rich
1,6000,612000,8.7,2.42,rich
1,6000,612300,8.7,2.42,rich
1,6000,612400,8.8,2.44,rich
1,6000,612900,12.3,3.04,rich
1,6000,613100,8.6,2.41,rich
1,6000,613700,8.5,2.39,rich
1,6000,618900,11.2,2.85,rich
1,6000,619200,8.5,2.38,rich
1,6000,619500,11.0,2.82,rich
1,6000,620300,8.5,2.38,rich
1,6000,621500,8.5,2.38,rich
1,6000,622400,10.8,2.78,rich
1,5000,623600,-15.1,-2.46,cheap
1,5100,623600,-13.6,-2.09,cheap
1,5500,623600,-0.6,2.33,cheap
1,6000,623600,15.0,3.5,rich
1,6000,626000,10.7,2.76,rich
1,6000,626500,8.5,2.38,rich
1,6000,626600,8.4,2.37,rich
1,6000,627700,8.5,2.38,rich
1,6000,629100,11.8,2.95,rich
1,6000,629400,9.9,2.62,rich
1,4000,629700,27.5,2.41,rich
1,4500,629700,-67.6,-2.32,cheap
1,5200,629700,16.5,2.35,rich
1,5300,629700,14.1,2.57,rich
1,5400,629700,-1.6,2.61,cheap
1,6000,629700,6.7,2.07,rich
1,6500,629700,-12.6,-2.71,cheap
1,6000,630100,8.8,2.43,rich
1,6000,630500,11.5,2.89,rich
1,6000,630600,8.9,2.45,rich
1,6000,630800,10.7,2.76,rich
1,6000,631000,8.9,2.45,rich
1,6000,631300,11.6,2.91,rich
1,4000,631500,27.7,2.42,rich
1,4500,631500,-68.1,-2.33,cheap
1,5200,631500,15.8,2.26,rich
1,5300,631500,13.4,2.46,rich
1,5400,631500,-2.9,2.44,cheap
1,5500,631500,-2.3,2.13,cheap
1,6500,631500,-12.6,-2.71,cheap
1,4000,632200,27.5,2.41,rich
1,4500,632200,-67.8,-2.32,cheap
1,5200,632200,16.3,2.33,rich
1,5300,632200,14.5,2.61,rich
1,5400,632200,-2.1,2.55,cheap
1,6000,632200,6.6,2.06,rich
1,6500,632200,-12.4,-2.7,cheap
1,6000,632800,12.7,3.1,rich
1,6000,632900,10.0,2.63,rich
1,6000,633800,9.8,2.61,rich
1,6000,634000,9.8,2.61,rich
1,6000,634100,9.8,2.61,rich
1,6000,634500,10.1,2.65,rich
1,6000,634800,13.3,3.21,rich
1,6000,636500,9.4,2.54,rich
1,4000,636600,27.8,2.43,rich
1,4500,636600,-68.0,-2.33,cheap
1,5200,636600,15.8,2.26,rich
1,5300,636600,14.0,2.55,rich
1,5400,636600,-2.6,2.48,cheap
1,5500,636600,-2.1,2.15,cheap
1,6500,636600,-12.7,-2.73,cheap
1,6000,637600,9.8,2.61,rich
1,4000,638300,27.3,2.41,rich
1,4500,638300,-67.3,-2.31,cheap
1,5200,638300,15.7,2.25,rich
1,5300,638300,14.5,2.62,rich
1,5400,638300,-3.6,2.34,cheap
1,6000,638300,7.0,2.13,rich
1,6500,638300,-12.7,-2.72,cheap
1,4000,639000,27.4,2.41,rich
1,4500,639000,-67.2,-2.31,cheap
1,5200,639000,16.0,2.28,rich
1,5300,639000,15.2,2.72,rich
1,5400,639000,-3.8,2.32,cheap
1,6000,639000,7.0,2.13,rich
1,6500,639000,-12.7,-2.73,cheap
1,4000,640000,27.4,2.41,rich
1,4500,640000,-67.5,-2.31,cheap
1,5200,640000,15.6,2.22,rich
1,5300,640000,14.4,2.6,rich
1,5400,640000,-3.8,2.32,cheap
1,6000,640000,7.0,2.12,rich
1,6500,640000,-12.6,-2.71,cheap
1,4000,640400,27.3,2.41,rich
1,4500,640400,-67.3,-2.31,cheap
1,5200,640400,16.0,2.28,rich
1,5300,640400,14.7,2.64,rich
1,5400,640400,-4.1,2.28,cheap
1,6000,640400,7.0,2.13,rich
1,6500,640400,-12.6,-2.72,cheap
1,6000,640700,12.2,3.02,rich
1,4000,640800,27.4,2.41,rich
1,4500,640800,-67.3,-2.31,cheap
1,5200,640800,15.7,2.24,rich
1,5300,640800,14.0,2.55,rich
1,5400,640800,-3.3,2.38,cheap
1,6000,640800,7.0,2.13,rich
1,6500,640800,-12.7,-2.73,cheap
1,4000,641100,27.4,2.41,rich
1,4500,641100,-67.3,-2.31,cheap
1,5200,641100,15.5,2.21,rich
1,5300,641100,14.4,2.6,rich
1,5400,641100,-3.2,2.4,cheap
1,6000,641100,7.0,2.12,rich
1,6500,641100,-12.8,-2.73,cheap
1,4000,642600,27.4,2.41,rich
1,4500,642600,-67.5,-2.31,cheap
1,5200,642600,15.6,2.22,rich
1,5300,642600,14.4,2.6,rich
1,5400,642600,-3.8,2.32,cheap
1,6000,642600,7.0,2.12,rich
1,6500,642600,-12.6,-2.71,cheap
1,4000,643200,27.4,2.41,rich
1,4500,643200,-67.6,-2.32,cheap
1,5200,643200,15.4,2.19,rich
1,5300,643200,15.3,2.73,rich
1,5400,643200,-4.0,2.3,cheap
1,6000,643200,6.9,2.1,rich
1,6500,643200,-12.6,-2.71,cheap
1,6000,643700,10.1,2.65,rich
1,4000,644500,27.2,2.4,rich
1,4500,644500,-66.8,-2.3,cheap
1,5200,644500,14.9,2.12,rich
1,5300,644500,14.4,2.61,rich
1,5400,644500,-4.9,2.18,cheap
1,5500,644500,-1.7,2.19,cheap
1,6000,644500,7.4,2.2,rich
1,6500,644500,-13.0,-2.75,cheap
1,4000,645200,27.4,2.41,rich
1,4500,645200,-67.3,-2.31,cheap
1,5200,645200,15.3,2.18,rich
1,5300,645200,13.8,2.52,rich
1,5400,645200,-4.2,2.27,cheap
1,5500,645200,-2.7,2.07,cheap
1,6000,645200,7.1,2.14,rich
1,6500,645200,-12.7,-2.73,cheap
1,4000,645300,27.4,2.41,rich
1,4500,645300,-67.4,-2.31,cheap
1,5200,645300,15.2,2.17,rich
1,5300,645300,13.2,2.43,rich
1,5400,645300,-2.7,2.47,cheap
1,5500,645300,-3.0,2.03,cheap
1,6000,645300,7.0,2.12,rich
1,6500,645300,-12.7,-2.73,cheap
1,4000,645600,27.5,2.41,rich
1,4500,645600,-67.3,-2.31,cheap
1,5200,645600,15.2,2.17,rich
1,5300,645600,13.7,2.51,rich
1,5400,645600,-2.4,2.51,cheap
1,5500,645600,-2.8,2.06,cheap
1,6000,645600,7.0,2.12,rich
1,6500,645600,-12.9,-2.74,cheap
1,4000,646000,27.5,2.41,rich
1,4500,646000,-67.5,-2.31,cheap
1,5200,646000,15.0,2.14,rich
1,5300,646000,13.5,2.48,rich
1,5400,646000,-2.5,2.49,cheap
1,5500,646000,-3.0,2.04,cheap
1,6000,646000,6.9,2.11,rich
